"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"58204","2017","2017","2017","SC","South Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","35.1","","","33.4","36.9","5,999","33.998821303000454","-81.04537120699968","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","45","","","",""
"58230","2017","2017","2017","SD","South Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","34.1","","","31.1","37.2","2,969","44.353130053000484","-100.3735306369997","OWS","OWS1","Q036","","Gender","GEN","Male","MALE","","","","","","","","","46","","","",""
"58231","2017","2017","2017","SD","South Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.5","","","26.6","32.6","3,564","44.353130053000484","-100.3735306369997","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","46","","","",""
"58257","2017","2017","2017","TN","Tennessee","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.3","","","30.7","36.0","2,417","35.68094058000048","-85.77449091399967","OWS","OWS1","Q036","","Gender","GEN","Male","MALE","","","","","","","","","47","","","",""
"58258","2017","2017","2017","TN","Tennessee","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.4","","","30.1","34.8","2,936","35.68094058000048","-85.77449091399967","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","47","","","",""
"58284","2017","2017","2017","TX","Texas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.9","","","31.3","36.6","4,804","31.827240407000488","-99.42677020599967","OWS","OWS1","Q036","","Gender","GEN","Male","MALE","","","","","","","","","48","","","",""
"58285","2017","2017","2017","TX","Texas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.1","","","29.6","34.8","6,421","31.827240407000488","-99.42677020599967","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","48","","","",""
"58311","2017","2017","2017","UT","Utah","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","26.1","","","24.6","27.7","4,658","39.360700171000474","-111.58713063499971","OWS","OWS1","Q036","","Gender","GEN","Male","MALE","","","","","","","","","49","","","",""
"58312","2017","2017","2017","UT","Utah","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","24.3","","","22.7","25.9","4,658","39.360700171000474","-111.58713063499971","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","49","","","",""
"58338","2017","2017","2017","VT","Vermont","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.0","","","25.7","30.4","2,806","43.62538123900049","-72.51764079099962","OWS","OWS1","Q036","","Gender","GEN","Male","MALE","","","","","","","","","50","","","",""
"58339","2017","2017","2017","VT","Vermont","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.2","","","25.0","29.5","3,167","43.62538123900049","-72.51764079099962","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","50","","","",""
"58365","2017","2017","2017","VA","Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.5","","","26.7","30.5","3,984","37.54268067400045","-78.45789046299967","OWS","OWS1","Q036","","Gender","GEN","Male","MALE","","","","","","","","","51","","","",""
"58366","2017","2017","2017","VA","Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.6","","","29.6","33.6","4,825","37.54268067400045","-78.45789046299967","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","51","","","",""
"58392","2017","2017","2017","WA","Washington","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.2","","","26.7","29.7","5,757","47.52227862900048","-120.47001078999972","OWS","OWS1","Q036","","Gender","GEN","Male","MALE","","","","","","","","","53","","","",""
"58107","2017","2017","2017","WA","Washington","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.1","","","25.7","28.6","6,291","47.52227862900048","-120.47001078999972","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","53","","","",""
"58133","2017","2017","2017","WV","West Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","39.4","","","37.0","41.9","2,295","38.66551020200046","-80.71264013499967","OWS","OWS1","Q036","","Gender","GEN","Male","MALE","","","","","","","","","54","","","",""
"58134","2017","2017","2017","WV","West Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","36.7","","","34.5","38.8","2,821","38.66551020200046","-80.71264013499967","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","54","","","",""
"58160","2017","2017","2017","WI","Wisconsin","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.4","","","30.0","35.0","2,519","44.39319117400049","-89.81637074199966","OWS","OWS1","Q036","","Gender","GEN","Male","MALE","","","","","","","","","55","","","",""
"58161","2017","2017","2017","WI","Wisconsin","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.6","","","29.1","34.2","2,829","44.39319117400049","-89.81637074199966","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","55","","","",""
"58187","2017","2017","2017","WY","Wyoming","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.5","","","27.1","32.0","1,996","43.23554134300048","-108.10983035299967","OWS","OWS1","Q036","","Gender","GEN","Male","MALE","","","","","","","","","56","","","",""
"58188","2017","2017","2017","WY","Wyoming","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.1","","","25.7","30.6","2,162","43.23554134300048","-108.10983035299967","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","56","","","",""
"58434","2017","2017","2017","GU","Guam","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","36.9","","","32.5","41.4","703","13.444304","144.793731","OWS","OWS1","Q036","","Gender","GEN","Male","MALE","","","","","","","","","66","","","",""
"58435","2017","2017","2017","GU","Guam","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.6","","","27.1","36.4","724","13.444304","144.793731","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","66","","","",""
"58461","2017","2017","2017","PR","Puerto Rico","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.0","","","27.1","33.0","1,674","18.220833","-66.590149","OWS","OWS1","Q036","","Gender","GEN","Male","MALE","","","","","","","","","72","","","",""
"58462","2017","2017","2017","PR","Puerto Rico","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","35.7","","","33.2","38.2","2,589","18.220833","-66.590149","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","72","","","",""
"58395","2017","2017","2017","VI","Virgin Islands","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","18.335765","-64.896335","OWS","OWS1","Q036","","Gender","GEN","Male","MALE","","","","","","","","","78","","","",""
"58396","2017","2017","2017","VI","Virgin Islands","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","18.335765","-64.896335","OWS","OWS1","Q036","","Gender","GEN","Female","FEMALE","","","","","","","","","78","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","~","Data not available because sample size is insufficient.","","Footnote"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","†","Obese is defined as body mass index (BMI) =30.0; BMI was calculated from self-reported weight and height (weight [kg]/ height [m²). Respondents reporting weight< 50 pounds or =650 pounds; height< 3 feet or =8 feet; or BMI:<12 or =100 were excluded. Pregnant respondents were also excluded.","","Footnote"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Behavioral Risk Factor Surveillance System (BRFSS) - http://www.cdc.gov/brfss/","https://www.cdc.gov/brfss/","Data Source"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Centers for Disease Control and Prevention. National Center for Chronic Disease Prevention and Health Promotion, Division of Nutrition, Physical Activity, and Obesity. Data, Trend and Maps [online].","/nccdphp/dnpao/data-trends-maps/index.html","Suggested Citation"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Breastfeeding","/breastfeeding/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Division of Nutrition, Physical Activity, and Obesity","/nccdphp/dnpao/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Physical Activity","/physicalactivity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chronic Disease Prevention and Health Promotion","/chronicdisease/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Overweight and Obesity","/obesity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","State and Local Programs","/nccdphp/dnpao/state-local-programs/index.html","Related Links"
